Ip-Mac,Start Date,Start Time,End Date,End Time,MB Consumption
100.71.86.99,03 Jan 23,22:45:57,04 Jan 23,02:45:00,669.71
100.71.145.43,04 Jan 23,02:46:23,04 Jan 23,14:45:59,11898.14
100.71.83.5,04 Jan 23,14:46:33,04 Jan 23,22:24:59,14539.88
100.71.78.19,04 Jan 23,22:25:18,05 Jan 23,02:45:00,1132.51
100.71.81.12,05 Jan 23,02:46:23,05 Jan 23,14:45:59,14154.98
100.71.40.17,05 Jan 23,14:46:34,06 Jan 23,02:45:00,17580.66
100.71.100.74,06 Jan 23,02:46:23,06 Jan 23,14:45:59,14109.21
100.71.132.134,06 Jan 23,14:46:34,07 Jan 23,02:45:00,16291.51
100.71.202.219,07 Jan 23,02:46:23,07 Jan 23,14:45:59,7848.72
100.71.118.12,07 Jan 23,14:46:34,08 Jan 23,02:45:00,14581.98
100.71.64.27,08 Jan 23,02:46:22,08 Jan 23,14:45:59,12808.36
100.71.121.201,08 Jan 23,14:46:33,09 Jan 23,02:45:00,16002.18
100.71.172.235,09 Jan 23,02:46:23,09 Jan 23,14:45:59,17956.43
100.71.5.11,09 Jan 23,14:46:33,09 Jan 23,19:08:59,8026.66
100.71.94.253,09 Jan 23,19:09:56,09 Jan 23,21:33:59,9940.39
100.71.90.168,09 Jan 23,21:34:42,10 Jan 23,02:45:00,14376.08
100.71.191.227,10 Jan 23,02:46:23,10 Jan 23,14:45:59,25286.56
100.71.215.129,10 Jan 23,14:46:34,11 Jan 23,02:45:00,21315.86
100.71.191.36,11 Jan 23,02:46:23,11 Jan 23,14:45:59,14228.67
100.71.253.149,11 Jan 23,14:46:33,11 Jan 23,21:27:00,13983.24
100.71.68.195,11 Jan 23,21:29:10,12 Jan 23,02:45:00,6900.47
100.71.238.181,12 Jan 23,02:46:22,12 Jan 23,07:15:59,1180.46
100.71.92.192,12 Jan 23,07:16:27,12 Jan 23,15:46:00,22804.72
100.71.35.87,12 Jan 23,15:46:32,13 Jan 23,02:45:00,14498.38
100.71.239.102,13 Jan 23,02:46:24,13 Jan 23,14:45:59,11905.71
100.71.114.155,13 Jan 23,14:46:35,14 Jan 23,02:45:00,13329.3
100.71.157.78,14 Jan 23,02:46:23,14 Jan 23,14:45:59,5755.25
100.71.197.51,14 Jan 23,14:46:34,15 Jan 23,02:45:00,6264.08
100.71.4.221,15 Jan 23,02:46:22,15 Jan 23,14:45:59,5624.08
100.71.18.228,15 Jan 23,14:46:34,16 Jan 23,02:45:00,12839.14
100.71.133.0,16 Jan 23,02:46:23,16 Jan 23,14:45:59,17633.49
100.71.98.195,16 Jan 23,14:46:34,17 Jan 23,02:45:00,12229.79
100.71.81.93,17 Jan 23,02:46:22,17 Jan 23,14:45:59,11419.96
100.71.250.37,17 Jan 23,14:46:28,17 Jan 23,16:15:00,2495.42
100.71.250.203,17 Jan 23,16:19:37,18 Jan 23,02:45:00,19412.36
100.71.121.71,18 Jan 23,02:46:22,18 Jan 23,14:45:59,18351.77
100.71.61.85,18 Jan 23,14:46:33,19 Jan 23,02:45:00,16499.59
100.71.217.158,19 Jan 23,02:46:23,19 Jan 23,14:45:59,9134.56
100.71.203.65,19 Jan 23,14:46:35,20 Jan 23,02:45:00,13447.77
100.71.90.69,20 Jan 23,02:46:24,20 Jan 23,14:45:59,13141.52
100.71.55.198,20 Jan 23,14:46:35,21 Jan 23,02:45:00,17721.29
100.71.111.188,21 Jan 23,02:46:23,21 Jan 23,14:45:59,11715.37
100.71.239.248,21 Jan 23,14:46:31,21 Jan 23,18:54:59,6573.36
100.71.249.215,21 Jan 23,18:55:58,22 Jan 23,02:45:00,9446.48
100.71.35.77,22 Jan 23,02:46:23,22 Jan 23,14:45:59,11409.78
100.71.37.198,22 Jan 23,14:46:35,23 Jan 23,02:45:00,17019.97
100.71.186.227,23 Jan 23,02:46:23,23 Jan 23,14:45:59,6431.85
100.71.40.36,23 Jan 23,14:46:31,23 Jan 23,20:14:59,9315.95
100.71.229.29,23 Jan 23,20:15:34,24 Jan 23,02:45:00,25025.37
100.71.145.88,24 Jan 23,02:46:23,24 Jan 23,14:45:59,5395.87
100.71.237.155,24 Jan 23,14:46:34,25 Jan 23,02:45:00,16114.88
100.71.20.105,25 Jan 23,02:46:23,25 Jan 23,14:45:59,20346.06
100.71.126.205,25 Jan 23,14:46:34,26 Jan 23,02:45:00,26686.69
100.71.254.180,26 Jan 23,02:46:22,26 Jan 23,14:45:59,15279.36
100.71.162.248,26 Jan 23,14:46:33,27 Jan 23,02:45:00,21732.13
100.71.8.81,27 Jan 23,02:46:23,27 Jan 23,14:45:59,15705.79
100.71.85.129,27 Jan 23,14:46:34,28 Jan 23,02:45:00,13640.58
100.71.69.17,28 Jan 23,02:46:24,28 Jan 23,14:45:59,15438.8
100.71.148.157,28 Jan 23,14:46:33,28 Jan 23,19:58:59,10080.39
100.71.61.158,28 Jan 23,19:59:58,28 Jan 23,20:00:59,23.87
100.71.255.216,28 Jan 23,20:02:10,28 Jan 23,20:06:59,61.67
100.71.154.97,28 Jan 23,20:18:57,29 Jan 23,02:45:00,6159.81
100.71.201.62,29 Jan 23,02:46:23,29 Jan 23,14:45:59,13479.79
100.71.214.7,29 Jan 23,14:46:34,30 Jan 23,02:45:00,19500.47
100.71.112.137,30 Jan 23,02:46:24,30 Jan 23,14:45:59,10413.68
100.71.110.125,30 Jan 23,14:46:34,31 Jan 23,02:45:00,12185.52
100.71.176.245,31 Jan 23,02:46:26,31 Jan 23,14:45:59,5420.58
100.71.161.70,31 Jan 23,14:46:34,01 Feb 23,02:45:00,14412.54
100.71.239.242,01 Feb 23,02:46:23,01 Feb 23,14:45:59,11126.22
100.71.98.248,01 Feb 23,14:46:31,01 Feb 23,15:59:00,1233.44
100.71.43.62,01 Feb 23,15:59:48,01 Feb 23,16:00:59,26.21
100.71.185.119,01 Feb 23,16:05:36,02 Feb 23,00:25:00,14965.03
100.71.163.44,02 Feb 23,00:25:31,02 Feb 23,02:45:00,115.63
100.71.1.22,02 Feb 23,02:46:20,02 Feb 23,14:45:59,8640.8
100.71.63.167,02 Feb 23,14:46:33,03 Feb 23,02:45:00,14352.76
100.71.79.224,03 Feb 23,02:46:23,03 Feb 23,14:45:59,10520.7
100.71.145.19,03 Feb 23,14:46:34,03 Feb 23,23:03:59,12528.23
100.71.86.17,03 Feb 23,23:04:35,04 Feb 23,02:45:00,2452.13
100.71.242.113,04 Feb 23,02:46:23,04 Feb 23,14:45:59,10571.74
100.71.138.93,04 Feb 23,14:46:34,05 Feb 23,00:04:00,12532.23
100.71.55.224,05 Feb 23,00:04:15,05 Feb 23,02:45:00,207.31
100.71.182.128,05 Feb 23,02:46:23,05 Feb 23,14:45:59,10772.02
100.71.188.252,05 Feb 23,14:46:34,06 Feb 23,02:45:00,16515.75
100.71.190.19,06 Feb 23,02:46:23,06 Feb 23,14:45:59,8672.68
100.71.223.202,06 Feb 23,14:46:33,07 Feb 23,02:45:00,15346.27
100.71.64.118,07 Feb 23,02:46:19,07 Feb 23,06:27:00,796.03
100.71.72.79,07 Feb 23,06:29:30,07 Feb 23,18:28:59,14975.63
100.71.99.65,07 Feb 23,18:29:41,08 Feb 23,02:45:00,11975.65
100.71.248.85,08 Feb 23,02:46:24,08 Feb 23,14:45:59,9671.11
100.71.36.135,08 Feb 23,14:46:31,09 Feb 23,02:45:00,12883.75
100.71.17.215,09 Feb 23,02:46:23,09 Feb 23,14:45:59,14170.32
100.71.166.73,09 Feb 23,14:46:38,10 Feb 23,02:45:00,13172.77
100.71.135.185,10 Feb 23,02:46:24,10 Feb 23,14:45:59,14316.28
100.71.55.231,10 Feb 23,14:46:35,11 Feb 23,02:45:00,11591.16
100.71.184.165,11 Feb 23,02:46:19,11 Feb 23,06:59:00,741.45
100.71.244.37,11 Feb 23,07:00:15,11 Feb 23,19:00:00,11812.57
100.71.186.240,11 Feb 23,19:00:26,12 Feb 23,02:45:00,6251.78
100.71.68.233,12 Feb 23,02:46:23,12 Feb 23,14:45:59,11509.76
100.71.223.147,12 Feb 23,14:46:31,12 Feb 23,18:09:59,5780.95
100.71.252.128,12 Feb 23,18:10:58,12 Feb 23,18:52:59,146.61
100.71.159.20,12 Feb 23,18:53:13,12 Feb 23,19:44:00,234.65
100.71.245.71,12 Feb 23,19:44:27,12 Feb 23,20:45:00,1435.6
100.71.79.9,12 Feb 23,20:45:20,12 Feb 23,20:50:00,49.67
100.71.57.209,12 Feb 23,20:51:38,13 Feb 23,02:45:00,3690.86
100.71.130.50,13 Feb 23,02:46:20,13 Feb 23,08:03:00,596.64
100.71.51.78,13 Feb 23,08:03:32,13 Feb 23,08:17:59,871.41
100.71.100.182,13 Feb 23,08:18:36,13 Feb 23,20:17:59,27514.57
100.71.95.97,13 Feb 23,20:18:47,14 Feb 23,02:45:00,11399.24
100.71.210.122,14 Feb 23,02:46:20,14 Feb 23,07:15:59,323.85
100.71.206.238,14 Feb 23,07:16:58,14 Feb 23,11:32:59,2114.18
100.71.6.161,14 Feb 23,11:33:26,14 Feb 23,23:32:59,15174.24
100.71.46.178,14 Feb 23,23:33:34,15 Feb 23,01:07:59,937.49
100.71.121.229,15 Feb 23,13:19:07,16 Feb 23,01:18:59,21333.19
100.71.125.1,16 Feb 23,01:19:14,16 Feb 23,02:45:00,84.48
100.71.136.215,16 Feb 23,02:46:20,16 Feb 23,07:29:59,280.54
100.71.51.48,16 Feb 23,07:30:52,16 Feb 23,19:29:59,34760.89
100.71.78.107,16 Feb 23,19:30:58,16 Feb 23,21:19:00,5407.9
100.71.134.111,16 Feb 23,21:20:08,17 Feb 23,02:45:00,4058.08
100.71.10.142,17 Feb 23,02:46:22,17 Feb 23,14:45:59,11707.83
100.71.240.33,17 Feb 23,14:46:30,17 Feb 23,20:00:59,10880.5
100.71.91.240,17 Feb 23,20:01:59,18 Feb 23,02:45:00,6121.02
100.71.25.38,18 Feb 23,02:46:20,18 Feb 23,08:14:00,1684.12
100.71.88.130,18 Feb 23,08:14:49,18 Feb 23,20:14:00,17911.65
100.71.48.212,18 Feb 23,20:14:55,18 Feb 23,22:23:00,4514.88
100.71.3.130,18 Feb 23,22:23:20,19 Feb 23,02:45:00,2802.59
100.71.170.247,19 Feb 23,02:46:22,19 Feb 23,08:30:59,767.91
100.71.157.39,19 Feb 23,08:31:52,19 Feb 23,20:30:59,10253.6
100.71.72.46,19 Feb 23,20:31:58,20 Feb 23,02:45:00,6454.33
100.71.167.170,20 Feb 23,02:46:23,20 Feb 23,14:45:59,12701.86
100.71.120.250,20 Feb 23,14:46:34,21 Feb 23,02:45:00,19304.04
100.71.250.83,21 Feb 23,02:46:23,21 Feb 23,14:45:59,9236.17
100.71.133.231,21 Feb 23,14:46:34,22 Feb 23,02:45:00,16792.7
100.71.108.37,22 Feb 23,02:46:23,22 Feb 23,14:45:59,8265.26
100.71.97.240,22 Feb 23,14:46:34,23 Feb 23,02:45:00,16605.38
100.71.175.205,23 Feb 23,02:46:22,23 Feb 23,14:45:59,11633.3
100.71.156.219,23 Feb 23,14:46:34,24 Feb 23,02:45:00,15039.53
100.71.214.194,24 Feb 23,02:46:22,24 Feb 23,14:45:59,13073.71
100.71.28.168,24 Feb 23,14:46:31,24 Feb 23,22:58:59,15628.12
100.71.129.222,24 Feb 23,23:00:56,25 Feb 23,02:45:00,2862.77
100.71.90.67,25 Feb 23,02:46:20,25 Feb 23,08:09:59,659.75
100.71.113.103,25 Feb 23,08:11:04,25 Feb 23,12:44:59,6329.9
100.71.115.122,25 Feb 23,12:46:08,25 Feb 23,15:33:59,1172.56
100.71.47.167,25 Feb 23,15:35:08,26 Feb 23,02:45:00,10968.83
100.71.251.132,26 Feb 23,02:46:24,26 Feb 23,14:45:59,14517.15
100.71.117.90,26 Feb 23,14:46:37,27 Feb 23,02:45:00,11206.4
100.71.212.215,27 Feb 23,02:46:23,27 Feb 23,14:45:59,8251.44
100.71.106.225,27 Feb 23,14:46:34,28 Feb 23,02:45:00,15706.38
100.71.21.146,28 Feb 23,02:46:20,28 Feb 23,06:27:00,860.39
100.71.71.68,28 Feb 23,06:28:09,28 Feb 23,18:28:00,20125.58
100.71.46.43,28 Feb 23,18:28:18,28 Feb 23,20:46:59,5552.91
100.71.152.38,28 Feb 23,20:48:04,01 Mar 23,02:45:00,5328.24
100.71.61.221,01 Mar 23,02:46:22,01 Mar 23,14:45:59,9442.68
100.71.2.18,01 Mar 23,14:46:33,01 Mar 23,20:56:59,12373.39
100.71.60.76,01 Mar 23,20:57:54,01 Mar 23,20:58:00,2.72
100.71.86.37,01 Mar 23,20:59:07,01 Mar 23,20:59:00,0.42
100.71.162.25,01 Mar 23,20:59:43,01 Mar 23,20:59:59,0.07
100.71.55.231,01 Mar 23,21:00:18,01 Mar 23,21:01:00,1.36
100.71.111.62,01 Mar 23,21:01:28,02 Mar 23,02:45:00,9084.14
100.71.86.117,02 Mar 23,02:46:24,02 Mar 23,14:45:59,12798.21
100.71.232.85,02 Mar 23,14:46:33,02 Mar 23,20:37:00,15930.66
100.71.51.83,02 Mar 23,20:37:16,03 Mar 23,02:45:00,7324.14
100.71.76.212,03 Mar 23,02:46:23,03 Mar 23,14:45:59,15674.77
100.71.153.154,03 Mar 23,14:46:35,04 Mar 23,02:45:00,15447.93
100.71.228.254,04 Mar 23,02:46:23,04 Mar 23,14:45:59,12506.06
100.71.145.153,04 Mar 23,14:46:34,05 Mar 23,02:45:00,13098.87
100.71.110.159,05 Mar 23,02:46:22,05 Mar 23,14:45:59,7288.18
100.71.104.160,05 Mar 23,14:46:31,06 Mar 23,02:45:00,7877.29
100.71.53.191,06 Mar 23,02:46:24,06 Mar 23,14:45:59,4053.19
100.71.78.235,06 Mar 23,14:46:31,06 Mar 23,14:51:59,155.18
100.71.184.70,06 Mar 23,15:17:13,07 Mar 23,02:45:00,8937.21
100.71.51.151,07 Mar 23,02:46:23,07 Mar 23,14:45:59,10451.6
100.71.4.254,07 Mar 23,14:46:33,08 Mar 23,02:45:00,16296.61
100.71.203.18,08 Mar 23,02:46:22,08 Mar 23,14:45:59,26446.93
100.71.115.216,08 Mar 23,14:46:34,09 Mar 23,02:45:00,26451.02
100.71.255.217,09 Mar 23,02:46:23,09 Mar 23,14:45:59,10985.99
100.71.59.119,09 Mar 23,14:46:33,09 Mar 23,20:46:59,15485.18
100.71.23.217,09 Mar 23,20:47:50,10 Mar 23,02:45:00,11088.44
100.71.80.28,10 Mar 23,02:46:23,10 Mar 23,14:45:59,19734.32
100.71.201.144,10 Mar 23,14:46:33,11 Mar 23,02:45:00,21816.08
100.71.178.177,11 Mar 23,02:46:19,11 Mar 23,07:15:59,678.02
100.71.25.201,11 Mar 23,07:16:27,11 Mar 23,19:15:59,18211.58
100.71.253.240,11 Mar 23,19:16:34,11 Mar 23,21:59:00,6673.8
100.71.93.198,11 Mar 23,21:59:57,12 Mar 23,02:45:00,2652.98
100.71.189.242,12 Mar 23,02:46:23,12 Mar 23,14:45:59,9590.04
100.71.91.5,12 Mar 23,14:46:31,12 Mar 23,21:15:00,14587.85
100.71.224.54,12 Mar 23,21:15:59,12 Mar 23,23:06:59,3282.13
100.71.54.197,12 Mar 23,23:07:57,13 Mar 23,02:45:00,326.4
100.71.178.170,13 Mar 23,02:46:19,13 Mar 23,07:18:59,474.5
100.71.182.157,13 Mar 23,07:19:47,13 Mar 23,19:18:59,12174.23
100.71.77.2,13 Mar 23,19:19:56,14 Mar 23,02:45:00,4837.59
100.71.43.132,14 Mar 23,02:46:19,14 Mar 23,03:22:59,16.84
100.71.46.168,14 Mar 23,03:23:55,14 Mar 23,04:13:59,3.81
100.71.207.227,14 Mar 23,04:17:46,14 Mar 23,12:28:00,6233.42
100.71.131.192,15 Mar 23,12:36:11,16 Mar 23,00:36:00,21139.49
100.71.47.81,16 Mar 23,00:36:18,16 Mar 23,02:45:00,647.37
100.71.152.73,16 Mar 23,02:46:22,16 Mar 23,11:43:59,4146.9
100.71.126.0,16 Mar 23,11:44:27,16 Mar 23,18:46:00,11206.56
100.71.219.173,16 Mar 23,18:46:47,16 Mar 23,20:30:00,4898.9
100.71.230.204,16 Mar 23,20:30:20,17 Mar 23,02:45:00,5125.74
100.71.240.131,17 Mar 23,02:46:22,17 Mar 23,14:45:59,9153.02
100.71.239.30,17 Mar 23,14:46:33,18 Mar 23,02:45:00,17718.38
100.71.212.79,18 Mar 23,02:46:23,18 Mar 23,14:45:59,10579.98
100.71.117.43,18 Mar 23,14:46:33,19 Mar 23,02:45:00,18188.53
100.71.58.125,19 Mar 23,02:46:23,19 Mar 23,14:45:59,12843.93
100.71.59.227,19 Mar 23,14:46:34,20 Mar 23,02:45:00,8267.87
100.71.225.102,20 Mar 23,02:46:23,20 Mar 23,14:45:59,6755.57
100.71.157.13,20 Mar 23,14:46:33,21 Mar 23,02:45:00,15059.24
100.71.200.234,21 Mar 23,02:46:23,21 Mar 23,14:45:59,8768.64
100.71.6.211,21 Mar 23,14:46:33,22 Mar 23,02:45:00,19357.85
100.71.180.198,22 Mar 23,02:46:23,22 Mar 23,14:45:59,11484.35
100.71.27.184,22 Mar 23,14:46:34,23 Mar 23,02:45:00,16215.52
100.71.117.27,23 Mar 23,02:46:22,23 Mar 23,14:45:59,8747.63
100.71.20.55,23 Mar 23,14:46:33,24 Mar 23,02:45:00,17897.9
100.71.151.37,24 Mar 23,02:46:23,24 Mar 23,14:45:59,12277.99
100.71.32.203,24 Mar 23,14:46:35,25 Mar 23,02:45:00,19270.75
100.71.134.37,25 Mar 23,02:46:22,25 Mar 23,14:45:59,7150.85
100.71.182.182,25 Mar 23,14:46:34,26 Mar 23,02:45:00,14002.17
100.71.198.149,26 Mar 23,02:46:23,26 Mar 23,14:45:59,11398.81
100.71.72.61,26 Mar 23,14:46:31,26 Mar 23,21:20:00,11709.37
100.71.131.197,26 Mar 23,21:21:09,27 Mar 23,02:45:00,7481.09
100.71.30.217,27 Mar 23,02:46:23,27 Mar 23,14:45:59,7301.12
100.71.99.11,27 Mar 23,14:46:31,27 Mar 23,20:50:00,7077.71
100.71.42.46,27 Mar 23,20:50:25,27 Mar 23,20:56:00,35.57
100.71.126.145,27 Mar 23,20:56:20,27 Mar 23,20:59:59,20.86
100.71.25.39,27 Mar 23,21:00:23,27 Mar 23,21:49:59,1185.19
100.71.118.94,27 Mar 23,21:50:37,28 Mar 23,02:45:00,1943.43
100.71.229.159,28 Mar 23,02:46:19,28 Mar 23,08:01:59,1412.49
100.71.150.22,28 Mar 23,08:03:00,28 Mar 23,19:07:00,16474.05
100.71.221.158,28 Mar 23,19:07:39,29 Mar 23,02:45:00,12233.52
100.71.126.57,29 Mar 23,02:46:23,29 Mar 23,14:45:59,6423.84
100.71.123.43,29 Mar 23,14:46:34,29 Mar 23,23:48:00,13525.8
100.71.173.210,29 Mar 23,23:48:15,30 Mar 23,02:45:00,367.09
100.71.63.250,30 Mar 23,02:46:22,30 Mar 23,14:45:59,8637.63
100.71.66.116,30 Mar 23,14:46:33,30 Mar 23,22:21:59,12299
100.71.93.172,30 Mar 23,22:59:56,31 Mar 23,02:45:00,1207.16
100.71.244.239,31 Mar 23,02:46:22,31 Mar 23,06:36:59,272.83
100.71.247.162,31 Mar 23,06:37:25,31 Mar 23,07:44:00,608.44
100.71.139.14,31 Mar 23,07:44:09,31 Mar 23,08:51:00,754.73
100.71.40.107,31 Mar 23,08:52:06,31 Mar 23,20:51:59,23085.09
100.71.233.251,31 Mar 23,20:52:15,01 Apr 23,02:45:00,7196.56
100.71.148.46,01 Apr 23,02:46:20,01 Apr 23,09:49:59,3854.88
100.71.228.48,01 Apr 23,09:50:45,01 Apr 23,14:48:59,5318.39
100.71.167.68,01 Apr 23,14:49:30,01 Apr 23,14:58:00,4.46
100.71.187.116,01 Apr 23,14:58:53,01 Apr 23,17:50:00,1818.24
100.71.224.241,01 Apr 23,17:51:08,01 Apr 23,19:23:59,1643.15
100.71.200.180,01 Apr 23,19:25:13,02 Apr 23,02:45:00,8526.61
100.71.130.14,02 Apr 23,02:46:19,02 Apr 23,08:24:00,2872.77
100.71.150.204,02 Apr 23,08:28:46,02 Apr 23,20:27:59,25709.55
100.71.119.98,02 Apr 23,20:28:54,03 Apr 23,02:45:00,4264.08
100.71.243.19,03 Apr 23,02:46:23,03 Apr 23,14:45:59,10862.76
100.71.180.194,03 Apr 23,14:46:33,04 Apr 23,02:45:00,20296.31
100.71.76.103,04 Apr 23,02:46:23,04 Apr 23,14:45:59,11121.03
100.71.146.114,04 Apr 23,14:46:34,05 Apr 23,02:45:00,11638.11
100.71.59.4,05 Apr 23,02:46:23,05 Apr 23,14:45:59,9379.11
100.71.32.71,05 Apr 23,14:46:34,06 Apr 23,02:45:00,15317.67
100.71.73.182,06 Apr 23,02:46:24,06 Apr 23,14:45:59,9233.87
100.71.190.0,06 Apr 23,14:46:35,06 Apr 23,22:20:00,13186.03
100.71.105.214,06 Apr 23,22:21:24,06 Apr 23,22:29:59,73.2
100.71.246.208,06 Apr 23,22:31:55,07 Apr 23,02:45:00,746.03
100.71.122.225,07 Apr 23,02:46:23,07 Apr 23,14:45:59,6245.74
100.71.153.201,07 Apr 23,14:46:34,08 Apr 23,02:45:00,10315.52
100.71.95.43,08 Apr 23,02:46:23,08 Apr 23,14:45:59,16447.51
100.71.208.12,08 Apr 23,14:46:33,09 Apr 23,02:45:00,14753
100.71.232.79,09 Apr 23,02:46:23,09 Apr 23,14:45:59,18154.71
100.71.175.155,09 Apr 23,14:46:37,10 Apr 23,02:45:00,14439.71
100.71.1.229,10 Apr 23,02:46:23,10 Apr 23,14:45:59,9912.8
100.71.160.81,10 Apr 23,14:46:35,11 Apr 23,02:45:00,10710.5
100.71.239.12,11 Apr 23,02:46:23,11 Apr 23,14:45:59,12439.26
100.71.229.54,11 Apr 23,14:46:34,12 Apr 23,02:45:00,13389.45
100.71.216.238,12 Apr 23,02:46:22,12 Apr 23,14:45:59,12734.95
100.71.40.156,12 Apr 23,14:46:33,13 Apr 23,02:45:00,15860.44
100.71.250.14,13 Apr 23,02:46:23,13 Apr 23,14:45:59,15067.18
100.71.107.233,13 Apr 23,14:46:34,14 Apr 23,02:45:00,13665.32
100.71.132.56,14 Apr 23,02:46:22,14 Apr 23,14:45:59,13728.39
100.71.34.55,14 Apr 23,14:47:26,14 Apr 23,19:31:00,5629.81
100.71.193.162,14 Apr 23,19:38:32,15 Apr 23,02:45:00,12777.77
100.71.100.186,15 Apr 23,02:46:23,15 Apr 23,14:45:59,27353.05
100.71.62.107,15 Apr 23,14:46:31,15 Apr 23,16:32:59,1250.34
100.71.210.127,15 Apr 23,16:39:46,16 Apr 23,02:45:00,17349.78
100.71.93.212,16 Apr 23,02:46:20,16 Apr 23,14:45:59,14471.35
100.71.201.34,16 Apr 23,14:46:31,17 Apr 23,02:45:00,15563.84
100.71.39.11,17 Apr 23,02:46:22,17 Apr 23,14:45:59,11397.98
100.71.14.67,17 Apr 23,14:46:31,18 Apr 23,02:45:00,12205.54
100.71.187.4,18 Apr 23,02:46:23,18 Apr 23,13:44:00,5291.69
100.71.145.93,18 Apr 23,17:26:16,18 Apr 23,17:29:00,1.34
100.71.223.69,19 Apr 23,00:16:44,19 Apr 23,02:45:00,2138.41
100.71.244.58,19 Apr 23,02:46:23,19 Apr 23,13:31:59,7245.39
100.71.66.246,19 Apr 23,13:42:40,19 Apr 23,14:43:59,2497.89
100.71.42.199,19 Apr 23,15:27:35,20 Apr 23,02:45:00,13338.88
100.71.91.30,20 Apr 23,02:46:22,20 Apr 23,14:45:59,11224.28
100.71.213.70,20 Apr 23,14:46:31,21 Apr 23,02:45:00,18803.21
100.71.165.106,21 Apr 23,02:46:23,21 Apr 23,14:45:59,16916.97
100.71.185.2,21 Apr 23,14:46:34,22 Apr 23,02:45:00,19768.7
100.71.97.147,22 Apr 23,02:46:23,22 Apr 23,14:45:59,20644.56
100.71.110.88,22 Apr 23,14:46:37,23 Apr 23,02:45:00,19054.19
100.71.183.145,23 Apr 23,02:46:23,23 Apr 23,14:45:59,12061.66
100.71.125.141,23 Apr 23,14:46:34,24 Apr 23,02:45:00,18784.75
100.71.2.105,24 Apr 23,02:46:23,24 Apr 23,14:45:59,13569.57
100.71.225.106,24 Apr 23,14:46:34,25 Apr 23,02:45:00,18750.38
100.71.89.133,25 Apr 23,02:46:23,25 Apr 23,14:45:59,15184.99
100.71.151.163,25 Apr 23,14:46:34,26 Apr 23,02:45:00,18925.56
100.71.102.103,26 Apr 23,02:46:23,26 Apr 23,14:45:59,11368.13
100.71.122.229,26 Apr 23,14:46:34,27 Apr 23,02:45:00,13276.94
100.71.41.39,27 Apr 23,02:46:23,27 Apr 23,14:45:59,7916.67
100.71.64.44,27 Apr 23,14:46:34,28 Apr 23,02:45:00,8660.86
100.71.155.128,28 Apr 23,02:46:23,28 Apr 23,14:45:59,9776.47
100.71.130.205,28 Apr 23,14:46:34,29 Apr 23,02:45:00,15362.37
100.71.90.124,29 Apr 23,02:46:23,29 Apr 23,12:46:00,10210.54
100.71.202.234,29 Apr 23,12:53:36,30 Apr 23,00:52:59,22470.57
100.71.255.18,30 Apr 23,00:53:44,30 Apr 23,02:45:00,25.72
100.71.101.182,30 Apr 23,02:46:23,30 Apr 23,14:45:59,8991.33
100.71.134.161,30 Apr 23,14:46:35,01 May 23,02:45:00,6942.75
100.71.170.220,01 May 23,02:46:24,01 May 23,14:45:59,11294.52
100.71.74.196,01 May 23,14:46:37,02 May 23,02:45:00,11814.46
100.71.161.227,02 May 23,02:46:23,02 May 23,14:45:59,12957.46
100.71.184.5,02 May 23,14:46:34,03 May 23,02:45:00,21632.56
100.71.80.226,03 May 23,02:46:24,03 May 23,14:45:59,18040.55
100.71.6.216,03 May 23,14:46:35,04 May 23,02:45:00,22353.13
100.71.103.125,04 May 23,02:46:22,04 May 23,14:45:59,15881.59
100.71.58.85,04 May 23,14:46:34,05 May 23,02:45:00,20159.75
100.71.251.230,05 May 23,02:46:23,05 May 23,14:45:59,9512.63
100.71.169.29,05 May 23,14:46:31,05 May 23,19:42:00,6743.1
100.71.67.79,06 May 23,15:55:45,07 May 23,02:45:00,14936.43
100.71.251.19,07 May 23,02:46:24,07 May 23,14:45:59,11256.69
100.71.251.237,07 May 23,14:46:35,08 May 23,02:45:00,17219.27
100.71.140.230,08 May 23,02:46:19,08 May 23,14:45:59,16828.83
100.71.76.170,08 May 23,14:46:31,09 May 23,02:45:00,17774.78
100.71.175.36,09 May 23,02:46:22,09 May 23,14:45:59,7724.11
100.71.82.16,09 May 23,14:46:31,10 May 23,02:45:00,10808.25
100.71.239.217,10 May 23,02:46:23,10 May 23,14:45:59,4042
100.71.185.143,10 May 23,14:46:34,11 May 23,02:45:00,12302.32
100.71.245.109,11 May 23,02:46:23,11 May 23,14:45:59,5637.75
100.71.231.82,11 May 23,14:46:31,12 May 23,02:45:00,9099.48
100.71.207.30,12 May 23,02:46:22,12 May 23,13:05:59,5870.88
100.71.143.101,12 May 23,14:34:37,13 May 23,02:34:00,12433.46
100.71.178.126,13 May 23,02:34:44,13 May 23,02:45:00,14.71
100.71.139.0,13 May 23,02:46:28,13 May 23,14:45:59,10411.32
100.71.30.169,13 May 23,14:47:37,14 May 23,02:45:00,13654.17
100.71.144.0,14 May 23,02:46:19,14 May 23,14:45:59,9012.89
100.71.30.42,14 May 23,14:46:30,15 May 23,02:45:00,10865.13
100.71.58.129,15 May 23,02:46:22,15 May 23,12:30:59,4986.29
100.71.16.249,15 May 23,12:41:56,16 May 23,00:41:00,12943.92
100.71.113.207,16 May 23,00:42:04,16 May 23,02:45:00,37.02
100.71.197.227,16 May 23,02:46:23,16 May 23,14:45:59,7435.28
100.71.248.102,16 May 23,14:47:29,17 May 23,02:45:00,12151.25
